"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","0","30","0","Compiling M_Translucent: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=False, StaticSwitch'Using SpecularGlossiness2-1'=False"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","0","30","0","Compiling M_Translucent: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=True, StaticSwitch'Using SpecularGlossiness2-1'=False"
"/Interchange/gltf/M_Opaque.M_Opaque","49","34","0","1","346","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=False, StaticSwitch'Using SpecularGlossiness2-1'=True"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=False, StaticSwitch'Using SpecularGlossiness2-1'=True"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=True, StaticSwitch'Using SpecularGlossiness2-1'=True"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=False, StaticSwitch'Using SpecularGlossiness2-1'=False"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=True, StaticSwitch'Using SpecularGlossiness2-1'=False"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=True, StaticSwitch'Using SpecularGlossiness2-1'=False"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","0","35","0","Compiling M_Opaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit|MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Using Clearcoat2-1'=True, StaticSwitch'Using SpecularGlossiness2-1'=True"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","0","8","0","Compiling PhAT_NoCollisionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","0","9","0","Compiling GizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","0","10","0","Compiling DebugMeshMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","0","32","0","Compiling CineMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","0","18","0","Compiling Xray: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","0","12","0","Compiling ControlRigXRayMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","0","22","0","Compiling M_DynamicMeshComponentVtxColor: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","0","8","0","Compiling PhAT_UnselectedMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","0","7","0","Compiling RemoveSurfaceMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Water/Materials/WaterInfo/DrawWaterInfo.DrawWaterInfo","49","0","0","11","0","Compiling DrawWaterInfo: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","0","15","0","Compiling SplineEditorMeshMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","0","8","0","Compiling M_SimpleUnlitTranslucent: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","0","8","0","Compiling TranslucentTransformGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","0","9","0","Compiling DebugEditorMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","0","7","0","Compiling ControlRigGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
